pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,baseline_large_tps,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_57,4,50,0.0,1.0,64,23.373404,,24.362998,1.042338,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,138.245271,50.009287,1935.433794,700.130014
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_57,4,50,0.9,1.0,64,22.509751,,23.091391,1.02584,14,64,50,3,11,56,0.892857,0.785714,0.214286,3.571429,4.571429,142.626258,52.999719,1996.767614,741.996072
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_58,2,20,0.0,1.0,64,22.894537,,24.253165,1.059343,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,70.464701,47.812466,1550.223425,1051.874244
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_58,2,20,0.9,1.0,64,22.433798,,23.646796,1.05407,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,71.987456,49.37409,1583.724028,1086.229972
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_58,2,50,0.0,1.0,64,22.876896,,24.334754,1.063726,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,70.241714,47.618753,1545.317706,1047.612567
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_58,2,50,0.9,1.0,64,22.886448,,23.579225,1.03027,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,72.239062,49.454085,1589.259375,1087.989881
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_58,4,20,0.0,1.0,64,24.003932,,24.552872,1.022869,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,139.508686,50.114345,1953.121609,701.600836
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_58,4,20,0.9,1.0,64,23.592077,,22.867841,0.969302,15,67,52,2,13,60,0.866667,0.866667,0.133333,3.466667,4.466667,141.1338,51.899107,2117.007003,778.486604
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_58,4,50,0.0,1.0,64,23.816355,,24.784602,1.040655,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,138.288295,49.615419,1936.036135,694.615863
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_58,4,50,0.9,1.0,64,23.792922,,22.823874,0.959272,15,67,52,2,13,60,0.866667,0.866667,0.133333,3.466667,4.466667,141.256594,52.143305,2118.848917,782.149574
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_59,2,20,0.0,1.0,64,22.86791,,24.059067,1.052089,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,71.058257,48.111781,1563.281645,1058.459174
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_59,2,20,0.9,1.0,64,22.671507,,23.164726,1.021755,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,73.829678,50.035442,1624.252906,1100.779717
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_59,2,50,0.0,1.0,64,22.916483,,24.41711,1.065482,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,69.955024,47.528958,1539.010517,1045.637077
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_59,2,50,0.9,1.0,64,22.989526,,23.201005,1.009199,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,73.493019,50.148596,1616.846427,1103.269106
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_59,4,20,0.0,1.0,64,23.315589,,24.517304,1.051541,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,137.335507,49.734942,1922.697096,696.289191
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_59,4,20,0.9,1.0,64,23.628252,,22.253863,0.941833,15,66,51,3,12,60,0.85,0.8,0.2,3.4,4.4,142.697842,52.693269,2140.46763,790.399035
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_59,4,50,0.0,1.0,64,23.926853,,23.635658,0.98783,15,67,52,2,13,60,0.866667,0.866667,0.133333,3.466667,4.466667,137.439751,49.271936,2061.596269,739.079042
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_59,4,50,0.9,1.0,64,23.673744,,22.214153,0.938346,15,66,51,3,12,60,0.85,0.8,0.2,3.4,4.4,143.008832,52.742461,2145.132486,791.136921
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_60,2,20,0.0,1.0,64,23.663157,,24.949637,1.054366,22,66,44,0,22,44,1.0,1.0,0.0,2,3,70.619596,47.958581,1553.631115,1055.088772
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_60,2,20,0.9,1.0,64,22.742627,,23.313974,1.025122,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,73.205344,49.839836,1610.517559,1096.476399
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_60,2,50,0.0,1.0,64,23.632858,,25.172007,1.065128,22,66,44,0,22,44,1.0,1.0,0.0,2,3,69.974103,47.537009,1539.430256,1045.814206
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_60,2,50,0.9,1.0,64,22.775052,,23.349953,1.025243,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,72.888986,49.927288,1603.557699,1098.400341
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_60,4,20,0.0,1.0,64,23.337531,,26.314345,1.127555,13,65,52,0,13,52,1.0,1.0,0.0,4,5,138.079585,49.565522,1795.034602,644.35178
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_60,4,20,0.9,1.0,64,23.226355,,25.518667,1.098694,13,65,52,0,13,52,1.0,1.0,0.0,4,5,141.343809,52.228482,1837.469522,678.970264
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_60,4,50,0.0,1.0,64,23.214167,,26.330665,1.13425,13,65,52,0,13,52,1.0,1.0,0.0,4,5,137.973944,49.57319,1793.661269,644.451466
qwen25_1p5b_to_3b,qwen2.5,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,math,math_60,4,50,0.9,1.0,64,23.245819,,25.490562,1.096565,13,65,52,0,13,52,1.0,1.0,0.0,4,5,141.252213,52.541119,1836.278772,683.034549
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_1,2,20,0.0,1.0,64,6.423674,,40.550645,6.312687,24,64,40,4,20,48,0.833333,0.833333,0.166667,1.666667,2.666667,32.072583,32.345882,769.741983,776.301175
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_1,2,20,0.9,1.0,64,57.700609,,30.132955,0.522229,24,65,41,4,20,48,0.854167,0.833333,0.166667,1.708333,2.708333,43.783128,44.757249,1050.795078,1074.173976
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_1,2,50,0.0,1.0,64,57.971271,,40.733151,0.702644,24,64,40,6,18,48,0.833333,0.75,0.25,1.666667,2.666667,31.515438,32.463584,756.370517,779.126025
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_1,2,50,0.9,1.0,64,56.200562,,30.065942,0.534976,24,65,41,4,20,48,0.854167,0.833333,0.166667,1.708333,2.708333,44.346183,44.384163,1064.308384,1065.219914
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_1,4,20,0.0,1.0,64,58.935026,,42.464475,0.72053,16,65,49,6,10,64,0.765625,0.625,0.375,3.0625,4.0625,54.889617,38.868341,878.233866,621.893462
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_1,4,20,0.9,1.0,64,57.30922,,33.202479,0.579357,13,65,52,0,13,52,1.0,1.0,0.0,4,5,82.857417,65.712335,1077.146424,854.26036
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_1,4,50,0.0,1.0,64,60.146955,,47.30758,0.786533,14,66,52,3,11,56,0.928571,0.785714,0.214286,3.714286,4.714286,56.914662,40.662131,796.805262,569.269841
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_1,4,50,0.9,1.0,64,58.41868,,33.179619,0.567962,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,78.126825,62.00473,1093.775548,868.066218
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_2,2,20,0.0,1.0,64,57.843687,,56.491728,0.976627,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,24.835079,25.324013,546.371734,557.128282
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_2,2,20,0.9,1.0,64,57.612018,,45.864249,0.796088,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,29.695479,30.560851,682.996011,702.899577
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_2,2,50,0.0,1.0,64,58.173943,,55.97196,0.962148,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,24.283304,24.877846,558.516,572.190452
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_2,2,50,0.9,1.0,64,58.070769,,45.976852,0.791738,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,29.604529,30.443541,680.904156,700.201441
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_2,4,20,0.0,1.0,64,59.505058,,56.375993,0.947415,16,66,50,4,12,64,0.78125,0.75,0.25,3.125,4.125,43.876604,27.437985,702.02567,439.007752
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_2,4,20,0.9,1.0,64,58.258661,,44.272855,0.759936,17,66,49,6,11,68,0.720588,0.647059,0.352941,2.882353,3.882353,51.182875,34.676616,870.10888,589.502468
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_2,4,50,0.0,1.0,64,57.746613,,60.893692,1.054498,14,64,50,2,12,56,0.892857,0.857143,0.142857,3.571429,4.571429,44.941018,28.203657,629.174257,394.851195
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_2,4,50,0.9,1.0,64,58.630926,,45.60899,0.7779,16,65,49,6,10,64,0.765625,0.625,0.375,3.0625,4.0625,51.743727,35.408607,827.899639,566.537705
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_3,2,20,0.0,1.0,64,59.325361,,60.383198,1.017831,24,66,42,3,21,48,0.875,0.875,0.125,1.75,2.75,21.512228,22.646286,516.293479,543.510862
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_3,2,20,0.9,1.0,64,59.307228,,47.277898,0.797169,29,66,37,12,17,58,0.637931,0.586207,0.413793,1.275862,2.275862,22.563772,24.242451,654.349391,703.031071
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_3,2,50,0.0,1.0,64,58.938927,,65.128445,1.105016,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,21.492915,22.522271,472.844132,495.489956
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_3,2,50,0.9,1.0,64,57.784361,,55.95764,0.968387,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,23.654697,24.730466,544.058033,568.800721
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_3,4,20,0.0,1.0,64,59.845723,,53.39749,0.892252,19,65,46,11,8,76,0.605263,0.421053,0.578947,2.421053,3.421053,38.861283,23.390708,738.364384,444.423453
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_3,4,20,0.9,1.0,64,60.390262,,55.352941,0.916587,17,68,51,6,11,68,0.75,0.647059,0.352941,3,4,43.013026,27.305786,731.221436,464.198359
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_3,4,50,0.0,1.0,64,61.429875,,71.358725,1.161629,14,66,52,3,11,56,0.928571,0.785714,0.214286,3.714286,4.714286,40.146868,23.882261,562.056145,334.351654
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_3,4,50,0.9,1.0,64,59.516426,,59.905976,1.006545,15,66,51,4,11,60,0.85,0.733333,0.266667,3.4,4.4,43.858441,27.636613,657.876621,414.549195
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_4,2,20,0.0,1.0,64,58.519248,,40.061377,0.684585,26,65,39,7,19,52,0.75,0.730769,0.269231,1.5,2.5,29.949058,31.138465,778.675504,809.600085
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_4,2,20,0.9,1.0,64,57.598202,,28.412613,0.49329,27,65,38,10,17,54,0.703704,0.62963,0.37037,1.407407,2.407407,40.883293,42.453601,1103.848913,1146.247226
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_4,2,50,0.0,1.0,64,56.291284,,40.201615,0.714171,25,64,39,6,19,50,0.78,0.76,0.24,1.56,2.56,30.581825,31.692874,764.545625,792.32184
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_4,2,50,0.9,1.0,64,57.798315,,30.434504,0.526564,25,66,41,6,19,50,0.82,0.76,0.24,1.64,2.64,41.904911,43.472825,1047.622779,1086.820623
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_4,4,20,0.0,1.0,64,59.813353,,42.031902,0.702718,17,67,50,6,11,68,0.735294,0.647059,0.352941,2.941176,3.941176,53.954558,37.945124,917.227489,645.0671
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_4,4,20,0.9,1.0,64,60.462469,,29.265589,0.484029,19,68,49,9,10,76,0.644737,0.526316,0.473684,2.578947,3.578947,68.001523,52.40041,1292.028938,995.607795
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_4,4,50,0.0,1.0,64,58.440502,,40.506658,0.693126,18,66,48,10,8,72,0.666667,0.444444,0.555556,2.666667,3.666667,52.577822,36.050319,946.4008,648.905747
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_4,4,50,0.9,1.0,64,58.464604,,27.268381,0.466408,21,66,45,13,8,84,0.535714,0.380952,0.619048,2.142857,3.142857,64.771818,48.68869,1360.20818,1022.462486
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_5,2,20,0.0,1.0,64,58.403194,,56.820659,0.972903,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,24.655682,25.209862,542.425002,554.616957
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_5,2,20,0.9,1.0,64,58.724794,,45.969329,0.782793,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,30.157653,30.869924,693.626022,710.008253
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_5,2,50,0.0,1.0,64,58.747581,,58.15742,0.989954,22,66,44,0,22,44,1.0,1.0,0.0,2,3,24.838841,25.374649,546.454493,558.242268
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_5,2,50,0.9,1.0,64,58.858029,,46.345315,0.787409,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,29.837587,30.73028,686.264496,706.796443
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_5,4,20,0.0,1.0,64,60.864681,,59.225227,0.973064,15,67,52,2,13,60,0.866667,0.866667,0.133333,3.466667,4.466667,45.193605,28.318779,677.904074,424.781689
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_5,4,20,0.9,1.0,64,60.077,,48.365483,0.805058,15,67,52,2,13,60,0.866667,0.866667,0.133333,3.466667,4.466667,53.620322,36.83516,804.304827,552.527396
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_5,4,50,0.0,1.0,64,62.224147,,59.613285,0.958041,15,68,53,4,11,60,0.883333,0.733333,0.266667,3.533333,4.533333,45.528693,28.464662,682.930395,426.969923
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_5,4,50,0.9,1.0,64,58.898703,,48.397615,0.821709,15,67,52,2,13,60,0.866667,0.866667,0.133333,3.466667,4.466667,53.580471,36.799404,803.707059,551.991058
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_6,2,20,0.0,1.0,64,58.457035,,47.546772,0.813363,24,64,40,4,20,48,0.833333,0.833333,0.166667,1.666667,2.666667,26.972615,27.794072,647.342762,667.057719
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_6,2,20,0.9,1.0,64,57.67437,,36.48525,0.632608,25,65,40,7,18,50,0.8,0.72,0.28,1.6,2.6,34.438843,35.456322,860.971075,886.408047
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_6,2,50,0.0,1.0,64,57.322506,,50.886964,0.887731,22,64,42,2,20,44,0.954545,0.909091,0.090909,1.909091,2.909091,27.636596,28.181159,608.005113,619.985497
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_6,2,50,0.9,1.0,64,56.45715,,35.120599,0.622075,27,65,38,13,14,54,0.703704,0.518519,0.481481,1.407407,2.407407,32.897515,34.239965,888.232903,924.479053
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_6,4,20,0.0,1.0,64,57.008642,,48.326418,0.847703,16,64,48,6,10,64,0.75,0.625,0.375,3,4,48.567595,32.294903,777.081515,516.718453
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_6,4,20,0.9,1.0,64,58.414023,,36.961126,0.632744,17,66,49,7,10,68,0.720588,0.588235,0.411765,2.882353,3.882353,59.751784,43.400321,1015.780323,737.805462
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_6,4,50,0.0,1.0,64,61.027303,,51.237211,0.839578,16,68,52,4,12,64,0.8125,0.75,0.25,3.25,4.25,48.736314,32.28829,779.781032,516.612635
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_6,4,50,0.9,1.0,64,56.658771,,36.381214,0.642111,17,64,47,8,9,68,0.691176,0.529412,0.470588,2.764706,3.764706,58.781832,42.805559,999.291145,727.694496
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_7,2,20,0.0,1.0,64,56.980609,,36.989817,0.649165,26,64,38,8,18,52,0.730769,0.692308,0.307692,1.461538,2.461538,32.064642,33.092221,833.680686,860.397746
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_7,2,20,0.9,1.0,64,56.465579,,27.869662,0.493569,24,64,40,5,19,48,0.833333,0.791667,0.208333,1.666667,2.666667,46.748697,47.590056,1121.96874,1142.161345
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_7,2,50,0.0,1.0,64,57.347567,,41.497702,0.723617,22,64,42,2,20,44,0.954545,0.909091,0.090909,1.909091,2.909091,33.922897,34.824457,746.30373,766.138063
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_7,2,50,0.9,1.0,64,56.324421,,27.596572,0.489957,25,65,40,7,18,50,0.8,0.72,0.28,1.6,2.6,45.736588,47.080985,1143.414706,1177.024629
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_7,4,20,0.0,1.0,64,57.333726,,38.291431,0.667869,17,64,47,7,10,68,0.691176,0.588235,0.411765,2.764706,3.764706,56.358805,40.124004,958.099678,682.10806
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_7,4,20,0.9,1.0,64,56.299432,,27.828103,0.494287,16,64,48,5,11,64,0.75,0.6875,0.3125,3,4,78.953247,62.942267,1263.251959,1007.076266
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_7,4,50,0.0,1.0,64,60.544501,,41.894355,0.69196,16,67,51,4,12,64,0.796875,0.75,0.25,3.1875,4.1875,56.795319,41.232814,908.725107,659.725026
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_7,4,50,0.9,1.0,64,59.085603,,27.294906,0.461955,19,67,48,13,6,76,0.631579,0.315789,0.684211,2.526316,3.526316,71.251784,56.035012,1353.783887,1064.665235
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_8,2,20,0.0,1.0,64,57.201465,,38.314293,0.669813,25,64,39,7,18,50,0.78,0.72,0.28,1.56,2.56,32.268805,33.203829,806.720118,830.095728
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_8,2,20,0.9,1.0,64,56.478859,,27.044337,0.47884,26,64,38,9,17,52,0.730769,0.653846,0.346154,1.461538,2.461538,44.291725,45.38689,1151.584857,1180.059149
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_8,2,50,0.0,1.0,64,59.665942,,39.253865,0.657894,25,66,41,6,19,50,0.82,0.76,0.24,1.64,2.64,32.323064,33.524295,808.076599,838.107378
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_8,2,50,0.9,1.0,64,57.51451,,27.736732,0.482256,25,64,39,8,17,50,0.78,0.68,0.32,1.56,2.56,44.983848,45.954215,1124.596206,1148.855366
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_8,4,20,0.0,1.0,64,60.103777,,38.97299,0.648428,18,67,49,7,11,72,0.680556,0.611111,0.388889,2.722222,3.722222,54.910422,38.785806,988.3876,698.144514
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_8,4,20,0.9,1.0,64,58.688247,,28.883784,0.492156,16,66,50,6,10,64,0.78125,0.625,0.375,3.125,4.125,78.559119,62.310913,1256.945903,996.974614
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_8,4,50,0.0,1.0,64,60.255946,,42.47901,0.704976,16,68,52,6,10,64,0.8125,0.625,0.375,3.25,4.25,57.210613,40.863724,915.369805,653.81958
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_8,4,50,0.9,1.0,64,60.316157,,28.435652,0.471443,18,68,50,8,10,72,0.694444,0.555556,0.444444,2.777778,3.777778,73.751012,57.203235,1327.518223,1029.658231
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_9,2,20,0.0,1.0,64,57.846368,,37.568202,0.649448,24,64,40,6,18,48,0.833333,0.75,0.25,1.666667,2.666667,34.422577,35.193234,826.141845,844.637612
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_9,2,20,0.9,1.0,64,56.933191,,26.474216,0.465005,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,51.975732,53.352893,1195.441833,1227.116541
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_9,2,50,0.0,1.0,64,57.654762,,40.368347,0.700174,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,35.463945,36.396845,780.206784,800.730586
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_9,2,50,0.9,1.0,64,57.63129,,27.45254,0.476348,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,50.740123,52.363251,1167.022834,1204.354768
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_9,4,20,0.0,1.0,64,59.83275,,42.552238,0.711186,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,63.563603,46.928586,889.890435,657.000204
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_9,4,20,0.9,1.0,64,57.746264,,26.969432,0.467033,16,66,50,5,11,64,0.78125,0.6875,0.3125,3.125,4.125,83.715681,67.347555,1339.450896,1077.560875
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_9,4,50,0.0,1.0,64,60.452099,,40.034088,0.662245,16,67,51,5,11,64,0.796875,0.6875,0.3125,3.1875,4.1875,59.533947,43.142283,952.54316,690.276533
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_9,4,50,0.9,1.0,64,59.418945,,29.361383,0.494142,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,88.771627,72.265886,1242.802777,1011.7224
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_10,2,20,0.0,1.0,64,57.983882,,37.388439,0.644807,25,65,40,5,20,50,0.8,0.8,0.2,1.6,2.6,33.488314,34.718006,837.207852,867.950148
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,summarization,summarization_10,2,20,0.9,1.0,64,55.853029,,26.002094,0.465545,25,64,39,6,19,50,0.78,0.76,0.24,1.56,2.56,47.769959,49.352069,1194.248985,1233.801721
